Year,Round,Driver,GridPosition,TeamTier,QualifyingDelta,FP2_PaceDelta,DriverForm,Podium
2022,14,PER,2,1,0.796999999999997,,0.4822485207100592,1
2022,14,SAI,1,1,0.6319999999999908,,0.4289940828402367,1
2022,14,RUS,5,1,1.7959999999999923,3.881999999999991,0.4526627218934911,0
2022,14,ALO,3,2,1.7029999999999887,,0.12130177514792899,0
2022,14,LEC,15,1,0.8859999999999957,3.522999999999996,0.48520710059171596,0
2022,14,OCO,16,2,1.5150000000000006,1.6730000000000018,0.16272189349112426,0
2022,14,VET,10,2,2.678999999999988,6.884,0.047337278106508875,0
2022,14,GAS,20,2,2.161999999999992,0.6189999999999998,0.047337278106508875,0
2022,14,ALB,6,3,2.006999999999991,,0.008875739644970414,0
2022,14,STR,9,2,2.590999999999994,,0.011834319526627219,0
2022,14,NOR,17,1,1.9379999999999882,,0.21301775147928995,0
2022,14,TSU,20,2,3.026999999999987,1.671999999999997,0.03254437869822485,0
2022,14,ZHO,18,3,2.4199999999999875,1.9039999999999964,0.014792899408284023,0
2022,14,RIC,7,1,2.1019999999999897,,0.047337278106508875,0
2022,14,MAG,12,3,2.891999999999996,,0.05621301775147929,0
2022,14,MSC,19,3,2.6769999999999925,2.825000000000003,0.03550295857988166,0
2022,14,LAT,11,3,2.73599999999999,,0.0,0
2022,14,BOT,13,3,4.200999999999993,0.0,0.1301775147928994,0
2022,14,HAM,4,1,1.7549999999999955,,0.4289940828402367,0
2022,15,VER,1,1,0.0,1.8725000000000023,0.7362637362637363,1
2022,15,RUS,6,1,0.4819999999999993,1.8245000000000005,0.4532967032967033,1
2022,15,LEC,2,1,0.021000000000000796,1.7494999999999976,0.4725274725274725,1
2022,15,HAM,4,1,0.3059999999999974,0.0,0.3983516483516483,0
2022,15,PER,5,1,0.7349999999999994,2.2920000000000016,0.49725274725274726,0
2022,15,ALO,13,2,1.2710000000000008,4.183499999999995,0.1401098901098901,0
2022,15,NOR,7,1,0.7740000000000009,1.9120000000000061,0.1978021978021978,0
2022,15,SAI,3,1,0.09199999999999875,1.9735000000000014,0.43956043956043955,0
2022,15,OCO,12,2,1.2630000000000052,2.6440000000000055,0.16758241758241757,0
2022,15,STR,10,2,1.073999999999998,1.7335000000000065,0.01098901098901099,0
2022,15,GAS,11,2,1.1700000000000017,0.8275000000000006,0.04945054945054945,0
2022,15,ALB,15,3,1.3529999999999944,3.207000000000008,0.01098901098901099,0
2022,15,MSC,8,3,1.078000000000003,2.424999999999997,0.03296703296703297,0
2022,15,VET,19,2,2.0490000000000066,3.275500000000008,0.054945054945054944,0
2022,15,MAG,18,3,1.9770000000000039,2.8460000000000036,0.0521978021978022,0
2022,15,ZHO,14,3,1.3619999999999948,3.1295000000000073,0.013736263736263736,0
2022,15,RIC,17,1,1.7390000000000043,4.210000000000008,0.04395604395604396,0
2022,15,LAT,20,3,3.0109999999999957,6.614999999999995,0.0,0
2022,15,BOT,16,3,1.6189999999999998,2.6345000000000027,0.12087912087912088,0
2022,15,TSU,9,2,1.085000000000008,3.3015000000000043,0.03021978021978022,0
2022,16,VER,7,1,0.14499999999999602,2.9279999999999973,0.7538461538461538,1
